source	rule	target	mapping	evidence_scope	source_metadata	guard_and_priority	native_dependencies
lib/predicates.maude	p3109-predicates-013	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ IsFinite(F, C) /\ not IsZero(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-014	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-015	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ IsNaN(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-016	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	validCode(F, C) /\ IsZero(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-017	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	IsSignMinus(F, C) then ClsNegativeInfinity else ClsPositiveInfinity fi if validCode(F, C) /\ IsInfinite(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-018	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	IsSignMinus(F, C) then ClsNegativeNormal else ClsPositiveNormal fi if validCode(F, C) /\ IsNormal(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/predicates.maude	p3109-predicates-019	src/operations.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.12-4.13.1; page=53-57	IsSignMinus(F, C) then ClsNegativeSubnormal else ClsPositiveSubnormal fi if validCode(F, C) /\ IsSubnormal(F, C)	P3109-FORMAT-QUERIES; P3109-OMEGA-ARITHMETIC
lib/project.maude	p3109-project-001	src/projection.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.7.3; page=26	validFormat(F) /\ validProjection(PS)	P3109-FORMAT-QUERIES; P3109-ROUND; P3109-SATURATE
lib/project.maude	p3109-project-002	src/projection.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.7.3; page=26	validFormat(F) /\ validProjection(PS)	P3109-FORMAT-QUERIES; P3109-ROUND; P3109-SATURATE
lib/projection-spec.maude	p3109-random-negative-bits	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.7.4; page=28	N < 0	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-random-range	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.7.4; page=28	N >= 0	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-001	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-002	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-003	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-004	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-005	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-006	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-007	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-008	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-009	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-010	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-011	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-012	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-013	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-014	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-015	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-016	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validRandoms(N, RS) /\ J < length(RS)	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-017	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validRound(StochasticA(N, R))	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-018	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-019	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-020	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-021	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validRandoms(N, RS) /\ J < length(RS)	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-022	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validRound(StochasticB(N, R))	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-023	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-024	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-025	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-026	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validRandoms(N, RS) /\ J < length(RS)	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-027	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validRound(StochasticC(N, R))	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-028	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-029	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validProjection(proj(M, S))	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-030	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	validProjection(proj(M, S))	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-031	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
lib/projection-spec.maude	p3109-projection-spec-032	src/policies.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.2; 4.7.4; 4.15; 5.3; 5.8; page=18; 27-28; 58; 61; 70	unconditional; enclosing sort/membership restrictions apply	INT; P3109-SEQUENCE{RandomElt} * (sort Seq{RandomElt} to RandomSeq, op nil to rnil, op cons to rcons)
